id,age,sex,cb,order,block,part,trial,cue,buses_order,trans_type,surprise,ans,response,RT,ACC,performance
1,24,male,1,1,2,oddball2,2,house2,blue-red,regular,NA,a,l,0.2850246,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,3,house2,red-blue,regular,NA,l,a,0.355794301,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,4,house2,blue-red,regular,NA,a,a,0.312776001,1,2
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,5,house1,blue-red,regular,NA,l,l,0.312302699,1,3
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,6,house1,red-blue,regular,NA,a,a,0.410952199,1,4
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,7,house1,blue-red,oddball,NA,a,a,0.7268511,1,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,8,house2,blue-red,regular,NA,a,a,0.3108973,1,6
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,9,house1,blue-red,regular,NA,l,l,0.556983201,1,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,10,house1,blue-red,regular,NA,l,l,0.346649401,1,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,11,house2,red-blue,oddball,NA,a,l,0.419820599,0,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,12,house1,red-blue,regular,NA,a,l,0.4607163,0,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,13,house2,red-blue,regular,NA,l,l,0.6090937,1,9
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,14,house1,red-blue,oddball,NA,l,a,0.311140001,0,9
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,15,house1,red-blue,regular,NA,a,a,0.3307424,1,10
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,16,house1,red-blue,regular,NA,a,a,0.454583399,1,11
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,17,house1,blue-red,regular,NA,l,l,0.434705501,1,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,18,house2,blue-red,regular,NA,a,a,0.2960549,1,13
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,19,house2,red-blue,regular,NA,l,l,0.317538301,1,14
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,20,house2,red-blue,oddball,NA,a,l,0.3343846,0,14
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,21,house2,red-blue,regular,NA,l,l,0.485015798,1,15
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,22,house1,blue-red,regular,NA,l,l,0.380465299,1,16
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,23,house2,blue-red,regular,NA,a,a,0.3332904,1,17
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,24,house1,red-blue,oddball,NA,l,a,0.346345302,0,17
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,25,house2,red-blue,regular,NA,l,l,0.348773399,1,18
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,26,house2,red-blue,regular,NA,l,l,0.316651901,1,19
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,27,house2,blue-red,regular,NA,a,a,0.3471842,1,20
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,28,house1,blue-red,regular,NA,l,l,0.3448292,1,21
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,29,house1,blue-red,regular,NA,l,l,0.3576502,1,22
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,30,house2,red-blue,regular,NA,l,l,0.357723,1,23
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,1,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,a,0.3938739,0,0
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,2,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.307229199,1,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,3,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,l,0.7339352,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,4,stimuli/house1.png,stimuli/red-blue.png,oddball,switch,a,l,0.695370501,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,5,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,l,0.4865239,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,6,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,a,0.415144501,0,1
,,,,,,,,,,,,,,,,
