id,age,sex,cb,order,block,part,trial,cue,buses_order,trans_type,surprise,ans,response,RT,ACC,performance
3,26,m,1,3,1,changepoint_prac,14,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.5063338000327349,1,10
3,26,m,1,3,1,changepoint_prac,15,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.7166729010641575,1,11
3,26,m,1,3,1,changepoint_prac,16,stimuli/house1.png,stimuli/blue-red.png,oddball,switch,l,a,0.4497330002486706,0,11
3,26,m,1,3,1,changepoint_prac,17,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.6092552989721298,1,12
3,26,m,1,3,1,changepoint_prac,18,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.38347950018942356,1,13
3,26,m,1,3,1,changepoint_prac,19,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.3757838997989893,1,14
3,26,m,1,3,1,changepoint_prac,20,stimuli/house2.png,stimuli/red-blue.png,oddball,steady,l,l,0.4033222012221813,1,15
3,26,m,1,3,1,changepoint_prac,21,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.3777984008193016,1,16
3,26,m,1,3,1,oddball_prac,1,house1,red-blue,regular,NA,l,a,0.5151027999818325,0,0
3,26,m,1,3,1,oddball_prac,2,house2,blue-red,regular,NA,l,l,0.44752470031380653,1,1
3,26,m,1,3,1,oddball_prac,3,house1,red-blue,oddball,NA,a,l,0.46392850019037724,0,1
3,26,m,1,3,1,oddball_prac,4,house2,red-blue,regular,NA,a,NA,NA,0,1
3,26,m,1,3,1,oddball_prac,5,house2,red-blue,regular,NA,a,l,0.36447189934551716,0,1
3,26,m,1,3,1,oddball_prac,6,house2,blue-red,regular,NA,l,l,0.37539189867675304,1,2
3,26,m,1,3,1,oddball_prac,7,house2,blue-red,regular,NA,l,l,0.3572383001446724,1,3
3,26,m,1,3,1,oddball_prac,8,house2,red-blue,regular,NA,a,l,0.5625880006700754,0,3
3,26,m,1,3,1,oddball_prac,9,house1,red-blue,oddball,NA,a,NA,NA,0,3
3,26,m,1,3,1,oddball_prac,10,house2,blue-red,regular,NA,l,l,0.46422520093619823,1,4
3,26,m,1,3,1,oddball_prac,11,house1,blue-red,regular,NA,a,a,0.32884709909558296,1,5
3,26,m,1,3,1,oddball_prac,12,house2,blue-red,oddball,NA,a,l,0.44832510128617287,0,5
3,26,m,1,3,1,oddball_prac,13,house1,red-blue,regular,NA,l,l,0.5045242998749018,1,6
3,26,m,1,3,1,oddball_prac,14,house1,blue-red,regular,NA,a,a,0.5129388999193907,1,7
3,26,m,1,3,1,oddball_prac,15,house1,red-blue,regular,NA,l,l,0.3338502012193203,1,8
3,26,m,1,3,1,oddball_prac,16,house1,blue-red,oddball,NA,l,a,0.34528409875929356,0,8
3,26,m,1,3,1,oddball_prac,17,house1,blue-red,regular,NA,a,l,0.5317465011030436,0,8
3,26,m,1,3,1,oddball_prac,18,house2,blue-red,regular,NA,l,l,0.3683928996324539,1,9
3,26,m,1,3,1,oddball_prac,19,house2,blue-red,oddball,NA,a,a,0.5153608992695808,1,10
3,26,m,1,3,1,oddball_prac,20,house2,red-blue,regular,NA,a,a,0.4406655002385378,1,11
3,26,m,1,3,1,oddball_prac,21,house1,blue-red,regular,NA,a,a,0.3459402993321419,1,12
3,26,m,1,3,1,oddball_prac,22,house2,red-blue,regular,NA,a,NA,NA,0,12
3,26,m,1,3,1,oddball_prac,23,house1,red-blue,oddball,NA,a,NA,-4.780944298952818,0,12
3,26,m,1,3,1,oddball_prac,24,house1,blue-red,regular,NA,a,l,0.3925246000289917,0,12
3,26,m,1,3,1,oddball_prac,25,house1,blue-red,regular,NA,a,a,0.33308229967951775,1,13
3,26,m,1,3,1,oddball_prac,26,house1,red-blue,regular,NA,l,l,0.5209165997803211,1,14
3,26,m,1,3,1,oddball_prac,27,house1,blue-red,regular,NA,a,a,0.38793350011110306,1,15
3,26,m,1,3,1,oddball_prac,28,house1,blue-red,regular,NA,a,a,0.45614689961075783,1,16
3,26,m,1,3,1,oddball_prac,29,house2,red-blue,regular,NA,a,l,0.3907789010554552,0,16
3,26,m,1,3,1,oddball_prac,30,house2,red-blue,regular,NA,a,a,0.34107809886336327,1,17
3,26,m,1,3,1,oddball_prac,1,house1,red-blue,regular,NA,a,NA,NA,0,0
3,26,m,1,3,1,oddball_prac,2,house1,red-blue,oddball,NA,l,l,0.38107459992170334,1,1
3,26,m,1,3,1,oddball_prac,3,house1,blue-red,regular,NA,l,a,0.6398251000791788,0,1
3,26,m,1,3,1,oddball_prac,4,house2,red-blue,regular,NA,l,l,0.4136786013841629,1,2
3,26,m,1,3,1,oddball_prac,5,house1,red-blue,oddball,NA,l,l,0.349277900531888,1,3
3,26,m,1,3,1,oddball_prac,6,house2,red-blue,regular,NA,l,l,0.36044859886169434,1,4
3,26,m,1,3,1,oddball_prac,7,house2,red-blue,regular,NA,l,l,0.3123309016227722,1,5
3,26,m,1,3,1,oddball_prac,8,house1,blue-red,oddball,NA,a,l,0.35660630092024803,0,5
3,26,m,1,3,1,oddball_prac,9,house2,blue-red,regular,NA,a,a,0.5584305990487337,1,6
3,26,m,1,3,1,oddball_prac,10,house2,blue-red,regular,NA,a,a,0.3407557997852564,1,7
3,26,m,1,3,1,oddball_prac,11,house2,red-blue,regular,NA,l,l,0.4546658005565405,1,8
3,26,m,1,3,1,oddball1,1,house1,red-blue,oddball,NA,a,a,0.3357691001147032,1,1
3,26,m,1,3,1,oddball1,2,house1,blue-red,regular,NA,a,l,0.5254041999578476,0,1
3,26,m,1,3,1,oddball1,3,house1,blue-red,regular,NA,a,l,0.3475545011460781,0,1
3,26,m,1,3,1,oddball1,4,house2,blue-red,regular,NA,l,l,0.4295361991971731,1,2
3,26,m,1,3,1,oddball1,5,house2,blue-red,oddball,NA,a,l,0.3606690000742674,0,2
3,26,m,1,3,1,oddball1,6,house2,red-blue,regular,NA,a,l,0.7060298006981611,0,2
3,26,m,1,3,1,oddball1,7,house1,blue-red,regular,NA,a,a,0.6167171988636255,1,3
3,26,m,1,3,1,oddball1,8,house2,red-blue,regular,NA,a,a,0.4007578995078802,1,4
3,26,m,1,3,1,oddball1,9,house2,blue-red,oddball,NA,a,l,0.3605942986905575,0,4
3,26,m,1,3,1,oddball1,10,house1,blue-red,regular,NA,a,l,0.5164014007896185,0,4
3,26,m,1,3,1,oddball1,11,house1,blue-red,regular,NA,a,a,0.5134972985833883,1,5
3,26,m,1,3,1,oddball1,12,house2,red-blue,oddball,NA,l,a,0.32243079878389835,0,5
3,26,m,1,3,1,oddball1,13,house2,red-blue,regular,NA,a,a,0.34918239898979664,1,6
3,26,m,1,3,1,oddball1,14,house2,red-blue,regular,NA,a,a,0.34819949977099895,1,7
3,26,m,1,3,1,oddball1,15,house2,red-blue,regular,NA,a,a,0.5559621993452311,1,8
3,26,m,1,3,1,oddball1,16,house2,red-blue,oddball,NA,l,a,0.37953170016407967,0,8
3,26,m,1,3,1,oddball1,17,house2,blue-red,regular,NA,l,l,0.3531263992190361,1,9
3,26,m,1,3,1,oddball1,18,house2,red-blue,regular,NA,a,l,0.5028597004711628,0,9
3,26,m,1,3,1,oddball1,19,house2,blue-red,regular,NA,l,l,0.5491825006902218,1,10
3,26,m,1,3,1,oddball1,20,house2,red-blue,regular,NA,a,a,0.3833627998828888,1,11
3,26,m,1,3,1,oddball1,21,house2,blue-red,regular,NA,l,l,0.40764059871435165,1,12
3,26,m,1,3,1,oddball1,22,house1,blue-red,regular,NA,a,a,0.3408921007066965,1,13
3,26,m,1,3,1,oddball1,23,house2,red-blue,regular,NA,a,a,0.636889299377799,1,14
3,26,m,1,3,1,oddball1,24,house1,red-blue,regular,NA,l,l,0.5824012998491526,1,15
3,26,m,1,3,1,oddball1,25,house1,blue-red,oddball,NA,l,a,0.3696429990231991,0,15
3,26,m,1,3,1,oddball1,26,house2,blue-red,regular,NA,l,l,0.3496656008064747,1,16
3,26,m,1,3,1,oddball1,27,house1,red-blue,regular,NA,l,l,0.5317039005458355,1,17
3,26,m,1,3,1,oddball1,28,house1,blue-red,regular,NA,a,l,0.4675746001303196,0,17
3,26,m,1,3,1,oddball1,29,house1,red-blue,regular,NA,l,l,0.34078120067715645,1,18
3,26,m,1,3,1,oddball1,30,house1,red-blue,regular,NA,l,l,0.6124934013932943,1,19
3,26,m,1,3,2,oddball2,1,house2,blue-red,oddball,NA,l,a,0.3256918005645275,0,0
3,26,m,1,3,2,oddball2,2,house1,blue-red,regular,NA,l,l,0.4640690013766289,1,1
3,26,m,1,3,2,oddball2,3,house2,blue-red,regular,NA,a,l,0.3965574000030756,0,1
3,26,m,1,3,2,oddball2,4,house1,blue-red,regular,NA,l,l,0.4247741997241974,1,2
3,26,m,1,3,2,oddball2,5,house2,blue-red,regular,NA,a,a,0.29473039880394936,1,3
3,26,m,1,3,2,oddball2,6,house1,red-blue,regular,NA,a,l,0.457736199721694,0,3
3,26,m,1,3,2,oddball2,7,house2,blue-red,regular,NA,a,a,0.4873853996396065,1,4
3,26,m,1,3,2,oddball2,8,house2,red-blue,oddball,NA,a,l,0.3709885999560356,0,4
3,26,m,1,3,2,oddball2,9,house2,red-blue,regular,NA,l,l,0.4983284994959831,1,5
3,26,m,1,3,2,oddball2,10,house2,blue-red,regular,NA,a,a,0.44043179973959923,1,6
3,26,m,1,3,2,oddball2,11,house1,blue-red,regular,NA,l,l,0.505333200097084,1,7
3,26,m,1,3,2,oddball2,12,house1,red-blue,regular,NA,a,a,0.36098070070147514,1,8
3,26,m,1,3,2,oddball2,13,house2,red-blue,oddball,NA,a,l,0.45053770020604134,0,8
3,26,m,1,3,2,oddball2,14,house1,red-blue,regular,NA,a,a,0.6148924995213747,1,9
3,26,m,1,3,2,oddball2,15,house1,blue-red,regular,NA,l,l,0.4031145013868809,1,10
3,26,m,1,3,2,oddball2,16,house2,red-blue,regular,NA,l,l,0.45285109989345074,1,11
3,26,m,1,3,2,oddball2,17,house1,red-blue,oddball,NA,l,a,0.37899040058255196,0,11
3,26,m,1,3,2,oddball2,18,house1,red-blue,regular,NA,a,a,0.47348579950630665,1,12
3,26,m,1,3,2,oddball2,19,house2,red-blue,regular,NA,l,l,0.4329048004001379,1,13
3,26,m,1,3,2,oddball2,20,house2,blue-red,oddball,NA,l,a,0.45316450111567974,0,13
3,26,m,1,3,2,oddball2,21,house1,blue-red,regular,NA,l,l,0.38554699905216694,1,14
3,26,m,1,3,2,oddball2,22,house2,red-blue,regular,NA,l,l,0.41772410087287426,1,15
3,26,m,1,3,2,oddball2,23,house2,red-blue,regular,NA,l,l,0.6751156002283096,1,16
3,26,m,1,3,2,oddball2,24,house2,red-blue,oddball,NA,a,l,0.3807661011815071,0,16
3,26,m,1,3,2,oddball2,25,house1,blue-red,regular,NA,l,l,0.528566999360919,1,17
3,26,m,1,3,2,oddball2,26,house1,blue-red,regular,NA,l,l,0.41921369917690754,1,18
3,26,m,1,3,2,oddball2,27,house1,blue-red,regular,NA,l,l,0.47663390077650547,1,19
3,26,m,1,3,2,oddball2,28,house1,red-blue,regular,NA,a,a,0.5349381007254124,1,20
3,26,m,1,3,2,oddball2,29,house2,blue-red,regular,NA,a,a,0.42645580135285854,1,21
3,26,m,1,3,2,oddball2,30,house1,red-blue,regular,NA,a,a,0.3550917003303766,1,22
3,26,m,1,3,3,changepoint,1,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,l,0.3818196002393961,0,0
3,26,m,1,3,3,changepoint,2,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.7069532983005047,1,1
3,26,m,1,3,3,changepoint,3,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.5416719000786543,1,2
3,26,m,1,3,3,changepoint,4,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.37955830059945583,1,3
3,26,m,1,3,3,changepoint,5,stimuli/house2.png,stimuli/red-blue.png,oddball,switch,l,a,0.341686200350523,0,3
3,26,m,1,3,3,changepoint,6,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.33631639927625656,1,4
3,26,m,1,3,3,changepoint,7,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,l,0.3591885007917881,1,5
3,26,m,1,3,3,changepoint,8,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.40480609983205795,1,6
3,26,m,1,3,3,changepoint,9,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.4271166995167732,1,7
3,26,m,1,3,3,changepoint,10,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.4001297987997532,1,8
3,26,m,1,3,3,changepoint,11,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.3686924986541271,1,9
3,26,m,1,3,3,changepoint,12,stimuli/house1.png,stimuli/blue-red.png,regular,switch,a,l,0.4638943001627922,0,9
3,26,m,1,3,3,changepoint,13,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.37954720109701157,1,10
3,26,m,1,3,3,changepoint,14,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.5787404999136925,1,11
3,26,m,1,3,3,changepoint,15,stimuli/house2.png,stimuli/blue-red.png,regular,steady,l,l,0.3708791993558407,1,12
3,26,m,1,3,3,changepoint,16,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.3546795006841421,1,13
3,26,m,1,3,3,changepoint,17,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.3683331999927759,1,14
3,26,m,1,3,3,changepoint,18,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.5400354992598295,1,15
3,26,m,1,3,3,changepoint,19,stimuli/house1.png,stimuli/red-blue.png,oddball,switch,a,l,0.3786084000021219,0,15
3,26,m,1,3,3,changepoint,20,stimuli/house2.png,stimuli/red-blue.png,oddball,steady,l,l,0.3510579001158476,1,16
3,26,m,1,3,3,changepoint,21,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.3699529003351927,1,17
3,26,m,1,3,3,changepoint,22,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.3108968995511532,1,18
3,26,m,1,3,3,changepoint,23,stimuli/house1.png,stimuli/blue-red.png,regular,switch,a,l,0.44853989966213703,0,18
3,26,m,1,3,3,changepoint,24,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.3325121998786926,1,19
3,26,m,1,3,3,changepoint,25,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.3432008996605873,1,20
3,26,m,1,3,3,changepoint,26,stimuli/house2.png,stimuli/blue-red.png,regular,steady,l,l,0.47674120031297207,1,21
3,26,m,1,3,3,changepoint,27,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,l,0.4160393998026848,0,21
3,26,m,1,3,3,changepoint,28,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.3816603999584913,1,22
3,26,m,1,3,3,changepoint,29,stimuli/house2.png,stimuli/blue-red.png,oddball,switch,a,l,0.4276095014065504,0,22
3,26,m,1,3,3,changepoint,30,stimuli/house2.png,stimuli/red-blue.png,oddball,steady,l,l,0.4340528007596731,1,23
